address,name,instructions,known,unknown,blocks,literals,calls,dynamic_branches
0x8C069BEC,sub_8C069BEC,70,70,0,14,8,1,0
0x8C069C78,sub_8C069C78,35,35,0,8,1,0,0
0x8C069CD6,sub_8C069CD6,43,43,0,10,3,2,0
0x8C069CD8,sub_8C069CD8,42,42,0,10,3,2,0
0x8C069E54,sub_8C069E54,7,7,0,1,2,1,0
0x8C069E78,sub_8C069E78,61,61,0,9,11,5,0
0x8C069EF2,sub_8C069EF2,63,63,0,11,15,6,0
0x8C069F70,sub_8C069F70,39,39,0,4,9,4,0
0x8C069FBE,sub_8C069FBE,39,39,0,4,9,4,0
0x8C06A00C,sub_8C06A00C,39,39,0,4,9,4,0
0x8C06A0C0,sub_8C06A0C0,71,71,0,12,15,4,0
0x8C06A14E,sub_8C06A14E,33,33,0,5,8,3,0
0x8C06A1D0,sub_8C06A1D0,57,57,0,11,12,6,0
0x8C06A242,sub_8C06A242,47,47,0,7,10,5,0
0x8C06A2A0,sub_8C06A2A0,47,47,0,7,10,5,0
0x8C06A2FE,sub_8C06A2FE,180,180,0,33,27,14,0
0x8C06A4E0,sub_8C06A4E0,160,160,0,26,26,14,0
0x8C06A620,sub_8C06A620,98,98,0,10,17,8,0
0x8C06A754,sub_8C06A754,102,102,0,10,17,8,0
0x8C06A820,sub_8C06A820,24,24,0,4,2,1,0
0x8C06AA94,sub_8C06AA94,40,40,0,4,9,4,0
0x8C06AAE4,sub_8C06AAE4,155,155,0,19,28,13,0
0x8C06AC1A,sub_8C06AC1A,26,26,0,4,3,1,0
0x8C06AC4E,sub_8C06AC4E,246,246,0,36,43,25,0
0x8C06ACE0,sub_8C06ACE0,65,65,0,8,17,8,0
0x8C06AEBA,sub_8C06AEBA,174,174,0,25,26,17,0
0x8C06B0A4,sub_8C06B0A4,271,271,0,37,56,30,0
0x8C06B370,sub_8C06B370,27,27,0,4,2,1,0
0x8C06B3A6,sub_8C06B3A6,25,25,0,5,1,1,0
0x8C06B3D8,sub_8C06B3D8,86,86,0,24,4,3,0
0x8C06B484,sub_8C06B484,16,16,0,3,4,0,0
0x8C06B4C6,sub_8C06B4C6,117,117,0,19,22,12,0
0x8C06B4C8,sub_8C06B4C8,116,116,0,19,22,12,0
0x8C06B5B0,sub_8C06B5B0,18,18,0,4,5,1,0
0x8C06B63E,sub_8C06B63E,30,30,0,6,5,2,0
0x8C06B640,sub_8C06B640,29,29,0,6,5,2,0
0x8C06B67A,sub_8C06B67A,6,6,0,1,2,1,0
0x8C06B686,sub_8C06B686,33,33,0,8,5,5,0
0x8C06B6C8,sub_8C06B6C8,24,24,0,2,2,1,0
0x8C06B6F8,sub_8C06B6F8,202,202,0,29,27,20,0
0x8C06B930,sub_8C06B930,315,315,0,59,43,36,0
0x8C06BC68,sub_8C06BC68,18,18,0,4,5,1,0
0x8C06BD3C,sub_8C06BD3C,21,21,0,3,4,2,0
0x8C06BDA4,sub_8C06BDA4,339,339,0,62,35,35,0
0x8C06C0AA,sub_8C06C0AA,296,296,0,55,28,27,0
0x8C06C33A,sub_8C06C33A,17,17,0,4,4,1,0
0x8C06CB24,sub_8C06CB24,79,79,0,19,10,8,0
0x8C06CC10,sub_8C06CC10,102,102,0,22,18,8,0
0x8C06CCDC,sub_8C06CCDC,18,18,0,4,5,1,0
0x8C06CD00,sub_8C06CD00,3,3,0,1,1,0,0
0x8C06CD60,sub_8C06CD60,23,23,0,6,6,1,0
0x8C06CDA4,sub_8C06CDA4,51,51,0,13,9,2,0
0x8C06CE0A,sub_8C06CE0A,31,31,0,5,8,1,0
0x8C06CE48,sub_8C06CE48,21,21,0,4,6,1,0
0x8C06CE72,sub_8C06CE72,15,15,0,4,2,1,0
0x8C06CE90,sub_8C06CE90,15,15,0,4,2,1,0
0x8C06CEAE,sub_8C06CEAE,12,12,0,3,2,0,0
0x8C06CEF0,sub_8C06CEF0,225,225,0,35,29,20,0
0x8C06D104,sub_8C06D104,14,14,0,3,2,0,0
0x8C06D154,sub_8C06D154,41,41,0,10,11,7,0
0x8C06D1A6,sub_8C06D1A6,15,15,0,4,2,1,0
0x8C06D1C4,sub_8C06D1C4,177,177,0,29,32,18,0
0x8C06D37E,sub_8C06D37E,16,16,0,3,4,0,0
0x8C06D3F4,sub_8C06D3F4,240,240,0,42,42,32,0
0x8C06D62A,sub_8C06D62A,40,40,0,10,10,7,0
0x8C06D67A,sub_8C06D67A,15,15,0,4,2,1,0
0x8C06D6E0,sub_8C06D6E0,176,176,0,27,27,18,0
0x8C06D888,sub_8C06D888,47,47,0,13,5,1,0
0x8C06D8E6,sub_8C06D8E6,161,161,0,26,21,11,0
0x8C06DA42,sub_8C06DA42,46,46,0,12,5,1,0
0x8C06DADE,sub_8C06DADE,40,40,0,10,10,7,0
0x8C06DB2E,sub_8C06DB2E,15,15,0,4,2,1,0
0x8C06DB4C,sub_8C06DB4C,80,80,0,24,7,0,0
0x8C06DC22,sub_8C06DC22,22,22,0,4,4,1,0
0x8C06DC4E,sub_8C06DC4E,173,173,0,28,34,18,0
0x8C06DE14,sub_8C06DE14,20,20,0,5,3,1,0
0x8C06DE3C,sub_8C06DE3C,40,40,0,10,10,7,0
0x8C06DE8C,sub_8C06DE8C,22,22,0,4,4,1,0
0x8C06DEB8,sub_8C06DEB8,120,120,0,19,27,12,0
0x8C06DFF0,sub_8C06DFF0,20,20,0,5,3,1,0
0x8C06E060,sub_8C06E060,40,40,0,10,10,7,0
0x8C06E0B0,sub_8C06E0B0,22,22,0,4,4,1,0
0x8C06E0DC,sub_8C06E0DC,120,120,0,19,27,12,0
0x8C06E214,sub_8C06E214,20,20,0,5,3,1,0
0x8C06E284,sub_8C06E284,40,40,0,10,10,7,0
0x8C06E2D4,sub_8C06E2D4,22,22,0,4,4,1,0
0x8C06E460,sub_8C06E460,15,15,0,4,2,1,0
0x8C06E47E,sub_8C06E47E,15,15,0,4,2,1,0
0x8C06E49C,sub_8C06E49C,110,110,0,17,17,12,0
0x8C06E5D2,sub_8C06E5D2,16,16,0,4,2,1,0
0x8C06E5F2,sub_8C06E5F2,26,26,0,4,13,3,0
0x8C06E626,sub_8C06E626,31,31,0,5,10,4,0
0x8C06E700,sub_8C06E700,14,14,0,1,0,0,0
0x8C06E7A0,sub_8C06E7A0,51,51,0,10,0,0,0
0x8C06E810,sub_8C06E810,57,57,0,10,6,3,0
0x8C06E890,sub_8C06E890,72,72,0,10,5,1,0
0x8C06E990,sub_8C06E990,3,3,0,1,1,0,0
0x8C06E9A0,sub_8C06E9A0,42,42,0,9,4,1,0
0x8C06EA00,sub_8C06EA00,11,11,0,1,0,0,0
0x8C06EAB0,sub_8C06EAB0,12,12,0,2,1,1,0
0x8C06EAF0,sub_8C06EAF0,50,50,0,10,2,0,0
0x8C06EB70,sub_8C06EB70,18,18,0,3,1,0,0
0x8C06EC30,sub_8C06EC30,39,39,0,17,4,0,0
0x8C06ECD0,sub_8C06ECD0,19,19,0,1,1,0,0
0x8C06ED00,sub_8C06ED00,22,22,0,3,4,0,0
0x8C06ED30,sub_8C06ED30,57,57,0,3,1,2,0
0x8C06EDC0,sub_8C06EDC0,19,19,0,3,2,0,0
0x8C06EE70,sub_8C06EE70,20,20,0,3,6,2,0
0x8C06EEA0,sub_8C06EEA0,14,14,0,1,2,0,0
0x8C06EEF0,sub_8C06EEF0,29,29,0,6,2,0,0
0x8C06EF40,sub_8C06EF40,51,51,0,7,3,0,0
0x8C06F010,sub_8C06F010,82,82,0,19,1,0,0
0x8C06F0D0,sub_8C06F0D0,37,37,0,5,2,0,0
0x8C06F140,sub_8C06F140,12,12,0,3,3,1,0
0x8C06F170,sub_8C06F170,11,11,0,1,3,1,0
0x8C06F190,sub_8C06F190,3,3,0,1,1,0,0
0x8C06F1D0,sub_8C06F1D0,3,3,0,1,1,0,0
0x8C06F1E0,sub_8C06F1E0,4,4,0,1,1,0,0
0x8C06F1F0,sub_8C06F1F0,27,27,0,7,6,0,0
0x8C06F240,sub_8C06F240,12,12,0,2,4,2,0
0x8C06F3E0,sub_8C06F3E0,77,77,0,2,3,2,0
0x8C06F4B0,sub_8C06F4B0,76,76,0,2,3,2,0
0x8C06F550,sub_8C06F550,4,4,0,1,1,1,0
0x8C06F560,sub_8C06F560,54,54,0,8,13,5,0
0x8C06F60E,sub_8C06F60E,217,217,0,33,40,12,0
0x8C06F610,sub_8C06F610,216,216,0,33,40,12,0
0x8C06F840,sub_8C06F840,2,2,0,1,0,0,0
0x8C06F860,sub_8C06F860,11,11,0,2,1,1,0
0x8C06F880,sub_8C06F880,11,11,0,2,1,1,0
0x8C06F8A0,sub_8C06F8A0,3,3,0,1,1,1,0
0x8C06F920,sub_8C06F920,13,13,0,2,2,1,0
0x8C06F940,sub_8C06F940,12,12,0,3,2,0,0
0x8C06F960,sub_8C06F960,13,13,0,3,2,0,0
0x8C06FB60,sub_8C06FB60,49,49,0,1,10,0,0
0x8C06FBD0,sub_8C06FBD0,3,3,0,1,1,0,0
0x8C06FBE0,sub_8C06FBE0,21,21,0,4,4,1,0
0x8C06FCA0,sub_8C06FCA0,31,31,0,11,3,1,0
0x8C06FD70,sub_8C06FD70,17,17,0,4,4,1,0
0x8C06FDD0,sub_8C06FDD0,174,174,0,25,11,2,0
0x8C06FF50,sub_8C06FF50,15,15,0,5,1,2,0
0x8C06FFE0,sub_8C06FFE0,34,34,0,1,8,0,0
0x8C070080,sub_8C070080,4,4,0,1,2,1,0
0x8C0702B0,sub_8C0702B0,3,3,0,1,1,0,0
0x8C0702C0,sub_8C0702C0,8,8,0,1,1,0,0
0x8C0702D0,sub_8C0702D0,3,3,0,1,0,0,0
0x8C0702F0,sub_8C0702F0,10,10,0,3,1,2,0
0x8C070390,sub_8C070390,35,35,0,13,5,1,0
0x8C070420,sub_8C070420,2,2,0,1,0,0,0
0x8C070430,sub_8C070430,9,9,0,4,3,1,0
0x8C0704B0,sub_8C0704B0,4,4,0,1,2,1,0
0x8C0704C0,sub_8C0704C0,76,76,0,5,5,1,0
0x8C0705BE,sub_8C0705BE,142,142,0,26,20,8,0
0x8C0705C0,sub_8C0705C0,141,141,0,26,20,8,0
0x8C070730,sub_8C070730,26,26,0,6,3,1,0
0x8C070810,sub_8C070810,99,99,0,20,6,0,0
0x8C070890,sub_8C070890,62,62,0,11,3,0,0
0x8C070930,sub_8C070930,66,66,0,20,7,3,0
0x8C0709F0,sub_8C0709F0,9,9,0,2,0,1,0
0x8C070A10,sub_8C070A10,70,70,0,8,3,0,0
0x8C070A60,sub_8C070A60,51,51,0,8,0,1,0
0x8C070B10,sub_8C070B10,108,108,0,14,6,0,0
0x8C070B90,sub_8C070B90,28,28,0,6,0,0,0
0x8C070BE0,sub_8C070BE0,22,22,0,5,0,0,0
0x8C070C40,sub_8C070C40,11,11,0,3,0,0,0
0x8C070D10,sub_8C070D10,53,53,0,10,0,0,0
0x8C070D90,sub_8C070D90,8,8,0,2,0,1,0
0x8C070DB0,sub_8C070DB0,58,58,0,17,0,1,0
0x8C070E60,sub_8C070E60,15,15,0,1,4,0,0
0x8C070E80,sub_8C070E80,11,11,0,2,0,1,0
0x8C070EA0,sub_8C070EA0,3,3,0,1,1,0,0
0x8C070EB0,sub_8C070EB0,27,27,0,6,0,0,0
0x8C070F10,sub_8C070F10,28,28,0,7,0,0,0
0x8C070F90,sub_8C070F90,58,58,0,5,0,0,0
0x8C071090,sub_8C071090,40,40,0,7,0,1,0
0x8C0710F0,sub_8C0710F0,44,44,0,6,0,0,0
0x8C071250,sub_8C071250,62,62,0,9,2,0,0
0x8C0713C0,sub_8C0713C0,68,68,0,6,20,3,0
0x8C071510,sub_8C071510,33,33,0,1,3,0,0
0x8C071560,sub_8C071560,17,17,0,2,4,1,0
0x8C071590,sub_8C071590,173,173,0,4,9,0,0
0x8C071700,sub_8C071700,5,5,0,1,1,0,0
0x8C071720,sub_8C071720,5,5,0,1,2,0,0
0x8C071730,sub_8C071730,112,112,0,18,17,1,0
0x8C071890,sub_8C071890,63,63,0,4,14,0,0
0x8C071920,sub_8C071920,3,3,0,1,1,0,0
0x8C071930,sub_8C071930,25,25,0,6,3,2,0
0x8C0719B0,sub_8C0719B0,20,20,0,4,3,1,0
0x8C0719E0,sub_8C0719E0,29,29,0,2,1,1,0
0x8C071A60,sub_8C071A60,4,4,0,1,1,1,0
0x8C071A70,sub_8C071A70,3,3,0,1,1,1,0
0x8C071A80,sub_8C071A80,33,33,0,4,2,1,0
0x8C071AE0,sub_8C071AE0,23,23,0,6,2,0,0
0x8C071B20,sub_8C071B20,8,8,0,2,0,1,0
0x8C071B40,sub_8C071B40,174,174,0,38,14,3,0
0x8C071E10,sub_8C071E10,92,92,0,10,11,5,0
0x8C071ED0,sub_8C071ED0,74,74,0,8,10,5,0
0x8C072140,sub_8C072140,3,3,0,1,0,0,0
0x8C072148,sub_8C072148,4,4,0,1,0,0,0
0x8C072150,sub_8C072150,5,5,0,1,0,0,0
0x8C07215C,sub_8C07215C,25,25,0,5,4,0,0
0x8C0721F0,sub_8C0721F0,12,12,0,1,0,0,0
0x8C072230,sub_8C072230,12,12,0,1,0,0,0
0x8C072290,sub_8C072290,12,12,0,1,0,0,0
0x8C072310,sub_8C072310,25,25,0,8,2,2,0
0x8C072400,sub_8C072400,26,26,0,3,1,0,0
0x8C072470,sub_8C072470,22,22,0,3,0,0,0
0x8C0724F0,sub_8C0724F0,20,20,0,4,1,0,0
0x8C0725C0,sub_8C0725C0,14,14,0,3,3,2,0
0x8C072600,sub_8C072600,8,8,0,1,0,0,0
0x8C072610,sub_8C072610,29,29,0,7,3,2,0
0x8C072650,sub_8C072650,37,37,0,5,5,4,0
0x8C0726BE,sub_8C0726BE,171,171,0,20,4,4,0
0x8C0726C0,sub_8C0726C0,170,170,0,20,4,4,0
0x8C072910,sub_8C072910,80,80,0,8,6,6,0
0x8C072B60,sub_8C072B60,25,25,0,4,1,0,0
0x8C072BD0,sub_8C072BD0,18,18,0,4,1,0,0
0x8C072C00,sub_8C072C00,178,178,0,29,2,2,0
0x8C072E6E,sub_8C072E6E,38,38,0,4,6,4,0
0x8C072E70,sub_8C072E70,37,37,0,4,6,4,0
0x8C072EC0,sub_8C072EC0,30,30,0,1,0,0,0
0x8C072F20,sub_8C072F20,26,26,0,1,0,0,0
0x8C072F60,sub_8C072F60,26,26,0,1,0,0,0
0x8C072FA0,sub_8C072FA0,32,32,0,1,0,0,0
0x8C072FE0,sub_8C072FE0,5,5,0,1,2,1,0
0x8C072FF0,sub_8C072FF0,4,4,0,1,2,1,0
0x8C073000,sub_8C073000,7,7,0,2,2,1,0
0x8C073010,sub_8C073010,4,4,0,1,2,1,0
0x8C073280,sub_8C073280,32,32,0,7,1,0,0
0x8C0732D0,sub_8C0732D0,64,64,0,6,1,0,0
0x8C073360,sub_8C073360,13,13,0,3,2,2,0
0x8C073390,sub_8C073390,30,30,0,1,0,0,0
0x8C073460,sub_8C073460,27,27,0,3,2,2,0
0x8C0734A0,sub_8C0734A0,22,22,0,1,0,0,0
0x8C0734D0,sub_8C0734D0,20,20,0,1,0,0,0
0x8C073500,sub_8C073500,108,108,0,4,3,3,0
0x8C073520,sub_8C073520,92,92,0,2,1,1,0
0x8C073650,sub_8C073650,20,20,0,1,0,0,0
0x8C073680,sub_8C073680,18,18,0,1,0,0,0
0x8C073710,sub_8C073710,20,20,0,1,0,0,0
0x8C0737D0,sub_8C0737D0,15,15,0,3,3,3,0
0x8C073890,sub_8C073890,56,56,0,9,5,5,0
0x8C073940,sub_8C073940,24,24,0,1,0,0,0
0x8C073970,sub_8C073970,22,22,0,1,0,0,0
0x8C0739A0,sub_8C0739A0,8,8,0,1,0,0,0
0x8C073A00,sub_8C073A00,22,22,0,1,0,0,0
0x8C073A30,sub_8C073A30,8,8,0,1,0,0,0
0x8C073A40,sub_8C073A40,13,13,0,1,1,1,0
0x8C073A60,sub_8C073A60,10,10,0,1,1,1,0
0x8C073A80,sub_8C073A80,18,18,0,1,0,0,0
0x8C073AB0,sub_8C073AB0,14,14,0,1,0,0,0
0x8C073AD0,sub_8C073AD0,16,16,0,1,0,0,0
0x8C073AF0,sub_8C073AF0,16,16,0,1,0,0,0
0x8C073B10,sub_8C073B10,22,22,0,1,0,0,0
0x8C073B40,sub_8C073B40,12,12,0,1,0,0,0
0x8C073B60,sub_8C073B60,16,16,0,1,0,0,0
0x8C073B80,sub_8C073B80,26,26,0,1,0,0,0
0x8C073C00,sub_8C073C00,30,30,0,2,1,1,0
0x8C073C40,sub_8C073C40,14,14,0,1,0,0,0
0x8C073C60,sub_8C073C60,10,10,0,1,0,0,0
0x8C073C80,sub_8C073C80,8,8,0,1,0,0,0
0x8C073C90,sub_8C073C90,16,16,0,1,0,0,0
0x8C073CB0,sub_8C073CB0,16,16,0,1,0,0,0
0x8C073E10,sub_8C073E10,23,23,0,2,0,0,0
0x8C073E60,sub_8C073E60,18,18,0,1,0,0,0
0x8C073E90,sub_8C073E90,14,14,0,1,0,0,0
0x8C074020,sub_8C074020,16,16,0,4,6,4,0
0x8C074040,sub_8C074040,20,20,0,5,8,5,0
0x8C074070,sub_8C074070,16,16,0,4,6,4,0
0x8C0740B0,sub_8C0740B0,268,268,0,28,19,18,0
0x8C074330,sub_8C074330,269,269,0,27,19,17,0
0x8C074960,sub_8C074960,63,63,0,4,8,3,0
0x8C0749E0,sub_8C0749E0,16,16,0,3,4,3,0
0x8C074A00,sub_8C074A00,54,54,0,1,4,0,0
0x8C074AE0,sub_8C074AE0,218,218,0,48,22,3,0
0x8C074D40,sub_8C074D40,59,59,0,5,6,4,0
0x8C074E20,sub_8C074E20,57,57,0,2,2,0,0
0x8C074F20,sub_8C074F20,3,3,0,1,1,0,0
0x8C074F50,sub_8C074F50,28,28,0,1,0,0,0
0x8C074F90,sub_8C074F90,26,26,0,6,8,6,0
0x8C075000,sub_8C075000,282,282,0,52,21,9,0
0x8C0752D0,sub_8C0752D0,27,27,0,4,0,1,0
0x8C075450,sub_8C075450,154,154,0,29,8,3,0
0x8C0755F0,sub_8C0755F0,26,26,0,4,0,1,0
0x8C075700,sub_8C075700,21,21,0,3,2,1,0
0x8C075740,sub_8C075740,186,186,0,23,21,3,0
0x8C075A00,sub_8C075A00,11,11,0,1,0,0,0
0x8C075B00,sub_8C075B00,19,19,0,1,0,0,0
0x8C075B50,sub_8C075B50,38,38,0,1,0,0,0
0x8C075BA0,sub_8C075BA0,16,16,0,6,2,2,0
0x8C075BC0,sub_8C075BC0,3,3,0,1,1,1,0
0x8C075BD0,sub_8C075BD0,9,9,0,3,1,0,0
0x8C075C60,sub_8C075C60,53,53,0,6,15,3,0
0x8C075D30,sub_8C075D30,3,3,0,1,1,1,0
0x8C075D50,sub_8C075D50,4,4,0,1,2,1,0
0x8C075D60,sub_8C075D60,4,4,0,1,2,1,0
0x8C075D70,sub_8C075D70,4,4,0,1,2,1,0
0x8C075E50,sub_8C075E50,147,147,0,30,0,0,0
0x8C075FA0,sub_8C075FA0,67,67,0,10,4,0,0
0x8C076060,sub_8C076060,22,22,0,5,5,4,0
0x8C076090,sub_8C076090,17,17,0,4,3,3,0
0x8C0760C0,sub_8C0760C0,26,26,0,5,5,4,0
0x8C076100,sub_8C076100,22,22,0,4,3,3,0
0x8C076130,sub_8C076130,5,5,0,1,2,0,0
0x8C076190,sub_8C076190,33,33,0,1,3,0,0
0x8C0761A0,sub_8C0761A0,25,25,0,1,3,0,0
0x8C076230,sub_8C076230,15,15,0,2,3,1,0
0x8C076250,sub_8C076250,7,7,0,1,1,0,0
0x8C076260,sub_8C076260,7,7,0,1,1,0,0
0x8C076270,sub_8C076270,13,13,0,1,1,0,0
0x8C076320,sub_8C076320,18,18,0,7,3,0,0
0x8C0765B0,sub_8C0765B0,25,25,0,5,8,5,0
0x8C0765F0,sub_8C0765F0,61,61,0,11,9,10,0
0x8C0766D0,sub_8C0766D0,32,32,0,10,0,5,0
0x8C076740,sub_8C076740,32,32,0,10,0,5,0
0x8C0767C0,sub_8C0767C0,12,12,0,3,5,3,0
0x8C076896,sub_8C076896,79,79,0,8,14,4,0
0x8C0769B8,sub_8C0769B8,19,19,0,4,5,3,0
0x8C0769E4,sub_8C0769E4,30,30,0,8,1,2,0
0x8C076A42,sub_8C076A42,211,211,0,39,25,7,0
0x8C076C30,sub_8C076C30,11,11,0,2,1,1,0
0x8C076C46,sub_8C076C46,11,11,0,2,1,1,0
0x8C076C90,sub_8C076C90,11,11,0,2,1,1,0
0x8C076CAE,sub_8C076CAE,36,36,0,6,3,3,0
0x8C076D08,sub_8C076D08,36,36,0,6,3,3,0
0x8C076DC4,sub_8C076DC4,11,11,0,2,1,1,0
0x8C076E6C,sub_8C076E6C,24,24,0,5,2,2,0
0x8C076EAC,sub_8C076EAC,24,24,0,5,2,2,0
0x8C076EEC,sub_8C076EEC,24,24,0,5,2,2,0
0x8C076F2C,sub_8C076F2C,24,24,0,5,2,2,0
0x8C0773E8,sub_8C0773E8,24,24,0,5,2,2,0
0x8C077428,sub_8C077428,26,26,0,5,2,2,0
0x8C07746C,sub_8C07746C,19,19,0,4,1,1,0
0x8C07749A,sub_8C07749A,22,22,0,4,2,1,0
0x8C07753C,sub_8C07753C,24,24,0,5,2,2,0
0x8C0775E8,sub_8C0775E8,46,46,0,7,4,4,0
0x8C077F7C,sub_8C077F7C,55,55,0,10,7,0,0
0x8C077FFE,sub_8C077FFE,295,295,0,31,12,1,0
0x8C07826C,sub_8C07826C,56,56,0,10,2,0,0
0x8C0782F0,sub_8C0782F0,15,15,0,3,2,1,0
0x8C078310,sub_8C078310,15,15,0,3,2,1,0
0x8C078330,sub_8C078330,15,15,0,3,2,1,0
0x8C078350,sub_8C078350,18,18,0,3,4,1,0
0x8C078380,sub_8C078380,18,18,0,3,3,1,0
0x8C0783B0,sub_8C0783B0,15,15,0,3,2,1,0
0x8C0783FE,sub_8C0783FE,94,94,0,19,17,10,0
0x8C078400,sub_8C078400,93,93,0,19,17,10,0
0x8C0784D0,sub_8C0784D0,2,2,0,1,0,0,0
0x8C0784E0,sub_8C0784E0,4,4,0,1,1,0,0
0x8C0784F0,sub_8C0784F0,4,4,0,1,1,0,0
0x8C078500,sub_8C078500,4,4,0,1,1,0,0
0x8C078550,sub_8C078550,4,4,0,1,1,0,0
0x8C078560,sub_8C078560,4,4,0,1,1,0,0
0x8C078570,sub_8C078570,13,13,0,1,2,0,0
0x8C078590,sub_8C078590,4,4,0,1,1,0,0
0x8C0785A0,sub_8C0785A0,2,2,0,1,0,0,0
0x8C0785B0,sub_8C0785B0,42,42,0,5,3,2,0
0x8C078660,sub_8C078660,2,2,0,1,0,0,0
0x8C078670,sub_8C078670,4,4,0,1,2,0,0
0x8C078680,sub_8C078680,4,4,0,1,1,0,0
0x8C0786F0,sub_8C0786F0,38,38,0,5,3,0,0
0x8C078790,sub_8C078790,16,16,0,2,2,1,0
0x8C0787C0,sub_8C0787C0,3,3,0,1,1,1,0
0x8C0787D0,sub_8C0787D0,6,6,0,1,3,0,0
0x8C078800,sub_8C078800,128,128,0,20,15,11,0
0x8C078810,sub_8C078810,128,128,0,20,15,11,0
0x8C078820,sub_8C078820,128,128,0,20,15,11,0
0x8C078850,sub_8C078850,145,145,0,26,14,11,0
0x8C078860,sub_8C078860,145,145,0,26,14,11,0
0x8C078870,sub_8C078870,145,145,0,26,14,11,0
0x8C078880,sub_8C078880,3,3,0,1,1,0,0
0x8C078890,sub_8C078890,3,3,0,1,1,0,0
0x8C0788A0,sub_8C0788A0,23,23,0,1,3,0,0
0x8C0788D0,sub_8C0788D0,32,32,0,3,4,0,0
0x8C078A8E,sub_8C078A8E,144,144,0,25,14,11,0
0x8C078BC0,sub_8C078BC0,81,81,0,7,18,1,0
0x8C078C70,sub_8C078C70,26,26,0,1,1,0,0
0x8C078CB0,sub_8C078CB0,37,37,0,9,4,0,0
0x8C078D70,sub_8C078D70,65,65,0,6,0,0,0
0x8C078E00,sub_8C078E00,65,65,0,6,0,0,0
0x8C078E90,sub_8C078E90,80,80,0,27,4,4,0
0x8C078F8E,sub_8C078F8E,35,35,0,9,1,2,0
0x8C078F90,sub_8C078F90,34,34,0,9,1,2,0
0x8C078FE0,sub_8C078FE0,55,55,0,7,3,1,0
0x8C079060,sub_8C079060,67,67,0,2,0,1,0
0x8C0790F0,sub_8C0790F0,63,63,0,2,0,1,0
0x8C079170,sub_8C079170,59,59,0,2,0,1,0
0x8C0791F0,sub_8C0791F0,63,63,0,2,0,1,0
0x8C079280,sub_8C079280,59,59,0,2,0,1,0
0x8C079300,sub_8C079300,255,255,0,24,26,5,0
0x8C079540,sub_8C079540,69,69,0,3,12,3,0
0x8C0795D0,sub_8C0795D0,102,102,0,19,16,14,0
0x8C0796C0,sub_8C0796C0,32,32,0,3,2,2,0
0x8C079700,sub_8C079700,128,128,0,17,10,4,0
0x8C079840,sub_8C079840,92,92,0,11,6,2,0
0x8C079910,sub_8C079910,110,110,0,14,10,5,0
0x8C079A00,sub_8C079A00,43,43,0,4,1,0,0
0x8C079A90,sub_8C079A90,134,134,0,18,12,6,0
0x8C079BC0,sub_8C079BC0,452,452,0,57,14,5,0
0x8C079ED0,sub_8C079ED0,32,32,0,4,1,1,0
0x8C079F10,sub_8C079F10,94,94,0,5,10,0,0
0x8C079F40,sub_8C079F40,118,118,0,7,10,1,0
0x8C079F90,sub_8C079F90,97,97,0,5,10,0,0
0x8C079FC0,sub_8C079FC0,118,118,0,7,10,1,0
0x8C07A000,sub_8C07A000,99,99,0,5,10,0,0
0x8C07A040,sub_8C07A040,119,119,0,7,10,1,0
0x8C07A080,sub_8C07A080,99,99,0,5,10,0,0
0x8C07A0C0,sub_8C07A0C0,2,2,0,1,0,0,0
0x8C07A0D0,sub_8C07A0D0,224,224,0,36,7,5,0
0x8C07A2C0,sub_8C07A2C0,11,11,0,1,4,0,0
0x8C07A2E0,sub_8C07A2E0,73,73,0,4,10,0,0
0x8C07A3A0,sub_8C07A3A0,20,20,0,3,0,2,0
0x8C07A480,sub_8C07A480,35,35,0,9,1,0,0
0x8C07A52E,sub_8C07A52E,24,24,0,8,1,2,0
0x8C07A530,sub_8C07A530,23,23,0,8,1,2,0
0x8C07A570,sub_8C07A570,42,42,0,11,0,0,1
0x8C07A576,sub_8C07A576,39,39,0,10,0,0,1
0x8C07A5CC,sub_8C07A5CC,3,3,0,1,0,0,0
0x8C07A5CE,sub_8C07A5CE,2,2,0,1,0,0,0
0x8C07A5E0,sub_8C07A5E0,13,13,0,2,0,0,0
0x8C07A600,sub_8C07A600,4,4,0,1,0,0,0
0x8C07A640,sub_8C07A640,79,79,0,9,8,3,0
0x8C07A6F0,sub_8C07A6F0,247,247,0,41,21,8,0
0x8C07A970,sub_8C07A970,2,2,0,1,0,0,0
0x8C07A990,sub_8C07A990,32,32,0,5,0,1,0
0x8C07AB90,sub_8C07AB90,137,137,0,18,13,4,0
0x8C07ACD0,sub_8C07ACD0,32,32,0,5,0,1,0
0x8C07AD70,sub_8C07AD70,12,12,0,1,2,0,0
0x8C07ADA0,sub_8C07ADA0,432,432,0,61,44,7,0
0x8C07B3A0,sub_8C07B3A0,71,71,0,11,2,1,0
0x8C07B430,sub_8C07B430,78,78,0,21,1,0,0
0x8C07B530,sub_8C07B530,53,53,0,8,4,1,0
0x8C07B5A0,sub_8C07B5A0,57,57,0,11,3,1,0
0x8C07B650,sub_8C07B650,15,15,0,1,1,0,0
0x8C07B670,sub_8C07B670,23,23,0,6,1,0,0
0x8C07B6C0,sub_8C07B6C0,19,19,0,2,1,1,0
0x8C07B6E6,sub_8C07B6E6,16,16,0,2,1,1,0
0x8C07B706,sub_8C07B706,23,23,0,7,4,1,0
0x8C07B734,sub_8C07B734,22,22,0,7,3,1,0
